	time	product	title	full_text	mark
453	15.12.2018 11:06	remote	"
Спонтанный вопрос
"	Зайдя снять деньги в банкомат, прохожу в отделение.... У входа за монитором сидит девушка, и встаёт.... Я перед тем как нажать на монитор выбрав услугу взяв талончик. Девушка по какому вопросу? Я ей... Скажите Вы предоставляете услугу отчёт по НБКИ?? мммм... Секунду я уточню. Подходит и говорит Вам лучше обратится в Сбербанк. PS хахаххах НАСКОЛЬКО надо быть некопентентным что элементарно не сказала что наш банк не предоставляет данную услугу, 2 что Сбер предоставляет только отчёт по ОКБ. А Не НБКИ. Элементарно научите не вводить в заблуждение, и чётко понимать в НБКИ, ОКБ, и тп.... Идиотизм зашкаливает и в остальных рядом Банках что есть.... Пройдя по нескольким одно и тоже!	"Оценка:

			1"
454	14.12.2018 22:05	remote	"
Прекрасный банк
"	В банке пользуюсь многими услугами. Особенно удобно проводить операции через интернет-банк. Легко переводить деньги на другие счета без посещения банка. Приходить в отделение банка в принципе нет необходимости. Разве что для подписания документов при открытии счета или получения кредитной или дебетовой карты	Без оценки
455	12.12.2018 12:13	remote	"
Вопрос в клиентоориентированности банка!
"	"Администратор НР  п.3 Правил НЕ НАРУШАЮ ! Это отдельный НЕ зависимый отзыв ! Представитель Банка https://www.banki.ru/profile/?UID=323547 на личные сообщения не отвечает в веках форума сообщения не оставляет , на вопросы не отвечает !**************************Клиентоориентированность  РСХБ оставляет желать лучшего ! Карта банка : ""пенсионная МИР"" - прихожу в офис банка . могу сдать карту и закрыть счёт ? спрашиваю  операциониста  Жанну . ответ: да !  Паспорт , карта .... предъявляю ! ой - это не наша карта .... Вам надо туда где её выдали , там и сдавать надо ! а если я ""забыл"" где то офис , если ехать туда больше часа , а офис в который я пришел находится в шаговой доступности ? Ушел  ни с чем ((( Теперь надо выбрать свободное время и ехать в другой РСХБ ((( Наш !Дележка РСХБ - на филиалы = дело банка , но напряг для клиент ((((Когда филиалы смогут видеть все счета клиентов , кода смогут оказывать полный объем банковских услуг ?"	Без оценки
456	12.12.2018 2:09	remote	"
Не функционирует интернет-банк
"	"Спустя месяц, вновь вынужден писать в НАРОДНЫЙ РЕЙТИНГ о работе интернет-банка РСХБ.Ужасающая работа интернет-банка в РСХБ. Другого слова и не подобрать ! Не могу сделать перевод с Пенсионной карты МИР на текущий рублёвый счёт ( 11.12.2018 года ).Появляется надпись :""ОшибкиПри выполнении операции произошла ошибка! Приносим извинения за доставленные неудобства. Информация об ошибке передана в службу технической поддержки. Попробуйте повторить операцию позже.""И это не в первый раз !Ранее были аналогичные проблемы и с открытием/закрытием вкладов, конвертацией и пр. переводами.Техслужба вроде бы исправляет проблему, но только на неделю-две, а потом снова возникают эти ошибки.Разве так должен работать интернет-банк ? Посмотреть хотя бы на работу интернет-банка ВТБ - это просто супер как отлично работает ! Ни одного зависания, бага, ошибок как у РСХБ нет и в помине !Значит в принципе может хорошо работать эта система, и значит всё зависит от банка, какие средства он выделяет на оборудование, какие специалисты там работают. Похоже в РСХБ не уделяют никакого внимания этим вопросам и не думают о своих клиентах. Чем же, как не этим, можно объяснить такой ужас, который творит со своей системой ДБО это ""замечательный"" Россельхозбанк !Стыд и позор госбанку так относиться к людям и иметь такую несовершенную систему ДБО в 21-ом веке !Кто рассчитывает стать клиентом этого банка и пользоваться интернет-банком, то опираясь на свой опыт, скажу так : сто раз подумайте, прежде чем идти в этот банк. Уже просто нет слов, чтобы выразить своё возмущение такой работой отдела и специалистов ДБО ! ! !"	Без оценки
457	07.12.2018 10:44	remote	"
Платеж. Присвоение денег банком
"	"16.07.2018 Я осуществил платеж через интернет банк в пользу""Тинькофф банка"" по номеру договора. Деньги с текущего счета списались. Деньги на счет получателя не поступили, в интернет банке в истории платежей значится ошибка, средства не возвращены на текущий счет. Обращался на горячую линию банка, там помочь мне не смогли. 2.10.2018 в отделении Невский пр., 61, Санкт-Петербург писал заявление на розыск платежа, на текущий момент ответа нет. 24.10.2018 писал заявление в интернет банке был получен ответ:""Добрый день!Андрей Александрович, Ваше обращение зафиксировано и направлено в ответственное подразделение для детальной проверки (№3034). Ответ Вам будет направлен по электронной почте.От лица Банка приносим извинения за доставленные неудобства.Благодарим за обращение.C уважением,АО «Россельхозбанк». 27.11.2018 было повторно отправлено обращение в интернет банке. Ответ банка:"" Добрый день!Андрей Александрович, на текущий момент ведутся работы по исправлению ошибки, и Банк принимает все необходимые действия для ее устранения. Требуется дополнительное время для проверки и решения данного вопроса. От лица Банка приносим извинения за доставленные неудобства. Благодарим за обращение.C уважением,АО ""Россельхозбанк"".На текущий момент деньги банк так и не возвратил. Никаких действий со стороны банка для решения вопроса не предпринимается, со мной никто не связывался для решения вопроса, никаких результатов рассмотрения моих обращений не поступало."	"Оценка:

			1"
458	06.12.2018 16:23	remote	"
Претензия на обслуживание
"	"03.12.2018 я, М-ин В.А., со своего текущего счета  №4081....5348 оплатил сотовые телефоны:моей жены на сумму 100 рублей в 08:50:21;моего сына на сумму 100 рублей в 08:52:05;свой телефон на сумму 116.71 рублей в 08:53:52.Все телефоны одного оператора. На мой телефон средства поступили. На телефоны моих родственников средства не поступили. В статусе соответствующих платежей указано: ""Отказан"", но средства со счета списаны и обратно на мой счёт до сих пор не поступили.  Прошу дать разъяснения по причине отказов в отплате сотовых телефонов и не возврата снятых средств на мой счёт. Скрины личного кабинета приложил к письму для связи из личного кабинета. Вчера получен ответ:""Добрый день!Владимир Анатольевич, Ваше обращение зафиксировано (№3291). Информация о Вашей ошибке передана в соответствующее подразделение, ожидайте.Банк примет меры для скорейшего решения Вашего вопроса. От лица Банка приносим извинения за доставленные неудобства.  Благодарим за обращение.C уважением,АО «Россельхозбанк»""Сроки решения в письме не указаны. Деньги до сих пор на счет не поступили. Не хотелось бы из-за 200 рублей терять к банку доверие."	"Оценка:

			1
		


Проблема решена"
459	06.12.2018 16:13	remote	"
Интернет-банк
"	"В работе с банками впервые столкнулся здесь с проблемой, когда в интернет-банке я не могу пользоваться своими счетами, то есть нет доступа к текущему счету, нет возможности открыть новый счет, нет возможности оперировать со счетами соответственно. В октябре обратился в банк (1 Тверская-Ямская). При мне сотрудник отправил заявку на решение проблемы (видимо в IT службу банка). Прошло 2 недели. Никакого ответа. Тогда 4 ноября я обратился напрямую через интернет банк с просьбой помочь решить данный вопрос. Получил вежливый ответ, что моим вопросом занимаются.Раз в неделю я обращался туда же с вопросом о продвижении дела. В ответ получал примерно - на текущий момент ведутся работы по исправлению ошибки и извинения. При этом в письмах указывалось следующее ""максимальный срок рассмотрения обращений составляет до 30 календарных дней со дня поступления обращения клиента в Банк, согласно статье 12 Федерального закона N 59-ФЗ от 2 мая 2006 г. как правило, на подобные обращения Банк реагирует ранее"".Прошло более месяца с момента обращения. Сегодня получил очередной автоответ, но теперь без каких-либо ссылок на закон. Не знаю, насколько технически сложна задача, чтобы решить данный вопрос, но у меня за время ожидания сложилось устойчивое впечатление, что никто не пытался даже решать данный вопрос, а банку получается просто наплевать. Ну будет одним клиентом меньше или больше.Вопрос -  проблема эта решится или нет?- переходит в стадию прогнозов? Можно делать ставки.С уважением."	"Оценка:

			1
		


Проблема решена"
460	05.12.2018 16:17	remote	"
Нет переводов в USD внутри банка через интернет банк
"	Открыл счет в дол сша в банке на м Сходненская. Во время открытия специально уточнил, что мне нужно будет сделать перевод жене в дол сша внутри этого же банка через интернет банк и мне подтвердили, что проблем не будет (это кстати говорит об уровне владения информацией сотрудниками). Сейчас впервые зашел в интернет банк и обнаружил, что у текущего валютного счета есть только три опции:1 Перевод между своими счетами2 Перевод через систему денежных переводов (это всякие вестерн юнион и прочие, для тех кто готов переплачивать банку комиссию)3 Выписка по счету.В большинстве банков (да практически во всех) есть возможность бесплатных внутренних переводов как рублей , так и валюте между клиентами банка одного подразделения (даже в сбере). В результате я должен буду снова поехать в офис банка , чтобы снять деньги (хорошо еще если без комиссии), а потом жена должна будет поехать, чтобы положить на свой счет... - это в век информационных технологий. Нельзя настолько отставать от рынка!  В прошлый раз я потратил там 1.5 часа!!! Из зарплаты какого специалиста банк компенсирует мне потерянное время? Руководителя отделения или операциониста?	"Оценка:

			2"
461	28.11.2018 22:09	remote	"
Не рекомендую
"	С уверенностью могу сказать что Россельхозбанк  худший из банков услугами которых пользуюсь. Неоднократно писала претензии но у банка стиль работы с клиентами не отвечать! Опишу последнюю претензию: в ходе бронирования (бесплатная отмена) ошибочно предоставила кредитную карту. Через 2 минуты операцию отменила. Дозвонилась в контактный центр банка чтобы операцию не проводили, ответили отказом. Позвонила на сайт бронирования где мне сказали: нет проблем, операция отменена. Через 2 дня просмотрела выписку банка и обнаружила что сумма возврата меньше на 428 руб. (операция производилась в евро). Написала претензию 30.07.2018. передала через доп.офис. Ответа нет по настоящее время. Возврат д/с не произведен. За 2 минуты из воздуха банк заработал 400 руб. и это уже не первая ситуация, а результат один.	Без оценки
462	26.11.2018 12:42	remote	"
Некомпетентность сотрудников, пренебрежение к клиентам
"	"В июле 2018 года для открытия вклада я был подключён к интернет банку.  И, одновременно, у меня был счёт в этом банке. Но этот счёт в интернет банке я не вижу и открыть какой либо новый счёт через него не удаётся.  Вот, в сущности,  описание самой технической проблемы.  И, как мне кажется, не самой сложной для решения.    И эта задача никак не поддаётся решению технической службы банка уже ЧЕТЫРЕ месяца.  Что очень показательно для оцени компетентности этой самой службы.  За эти месяцы у меня скопилась солидная переписка с клиентской службой.  Правда со стороны банка она не отличается хоть каким то разнообразием. Вариации ""ваш вопрос решается и отправлен в техническую службу"" и ""мы сожалеем и надеемся, что Вы останетесь нашим клиентом"".  Вначале ещё упоминалось, что ""максимальные сроки решения у нас две недели, но мы решаем такие вопросы быстрее"" , но теперь, в силу абсурдности,  перестали.  Ещё отдельным запросом, опять же в ещё какие то ""ответственные"" подразделения был послан запрос о столь долгом нерешении проблемы, но, естественно,  тоже без каких либо последствий.  На днях из переписки моей в интернет банке исчезли все исходящие письма за эти четыре месяца.  Что тоже характеризует ситуацию.  С этой проблемой тоже обещали разобраться, но, что то мне подсказывает, так же будет, как и со всеми остальными.  Да, помимо переписки,  я обращался и в офисы, на всякий случай сходил в два, обрисовал ситуацию.  Там был отослан опять же обращаться в техническую службу.  Есть в этом банке хоть кто то ответственный, помимо операторов на телефонах, кто может что то решить ?  Для банка такого размера ... Хотя бы признаться,  что не в силах решить описанную выше сложнейшую задачу.  Или опять ""ваш запрос послан"" ?"	"Оценка:

			1
		


Проблема решена"
463	24.11.2018 14:01	remote	"
Интернет-банк? Только с картой!
"	"Уважаемый, Россельхозбанк!Обратившись сегодня в Ваш офис, за казалось бы, незначительной дополнительной услугой, открыть интернет-банк, получила отказ: ""Ни у кого в офисе не установлена для этого программа"". Другой способ, мне не походит, так как карту открывать я не планирую.Поэтому, будьте добры, сделайте такую возможность, хотя бы на одно рабочее место. Хотелось бы в следующую субботу уже получить логин и пароль."	Без оценки
464	22.11.2018 12:51	remote	"
Невозможность открыть вклад в мобильном приложении
"	Уважаемый Россельхозбанк!Просьба наладить полноценную работу мобильного приложения. При попытке открыть вклад в мобильном приложении сообщается, что мне нужно приехать в банк, поскольку паспорт числится в недействительных. Но это моя зарплатная карта,  на которую  ежемесячно перечисляется заработная плата и которая была открыта меньше года (!) назад. При этом, при  заключении договора  и перечислении  зарплаты  таких проблем не было и нет.  Как так??? Зачем тогда в мобильном приложении  у меня предложение о заключении  договоров вклада, если это не реализуется?  Учитывая, что офисов РСХБ   не так и много, мне крайне неудобно ехать для этого  в офис именно РСХБ.	Без оценки
465	19.11.2018 17:27	remote	"

«Болезни поросят»
"	«Не знала баба горя, купила баба порося» - поговорка, как нельзя лучше описывающая перспективы подключения услуги ДБО РСХБ. А было дело так.Год назад открыл в банке текущий и депозитный счета, карту, а заодно подключил услугу ДБО, т.е. купил, как та баба, Порося! Поначалу оказался мой Порося довольно забавным – удобный, многофункциональный, умеренно шустрый. Понравилась его работоспособность по ночам и в выходные – внутрибанк выполнялся без проблем: открыл валютный текущий, провел конверсионные операции, открыл валютные депозиты. Операции проходили в разумные сроки и в полном объеме. Но вот мой Порося внезапно захворал, точнее – захромал аж на все ноги сразу: из личного кабинета (ЛК) ИБ исчезло отображение обоих текущих счетов («В настоящее время у Вас нет оформленных счетов»), информация о состоянии депо-счетов перестала обновляться, замерев на одной дате, из доступных операций остались только перекидывания между двумя  своими картами. Все иные операции (запрос выписок, перевод с карты на вклад и обратно, открытие вкладов и др.) стали недоступны, а при попытке открыть новый текущий счет система предлагает обратиться в офис для проведения дополнительной идентификации (???). Я обозначил проблему в письме, направленном из ЛК по системе обратной связи, получил ответ банка о том, что обращение зарегистрировано и направлено в соответствующее IT-подразделение для устранения неисправностей. Ответ специалистов пришел в тот же день – «Вам следует обратиться в офис … там решат все Ваши проблемы». При чем здесь офис, если неполадка явно возникла в программном обеспечении ИБ, доступ к которому в офисах наглухо закрыт? Озвучил свои сомнения банку ответным письмом, уточнив и расширив список обнаруженных глюков – в ответ ожидаемое молчание. Проходит один, два, три РАБОЧИХ дня – банк молчит: ни звонков, ни сообщений, ни уточнений, ни обещаний… Пошел в офис, здешние операционисты все невидимые мною счета на своих мониторах видят. Удивились совету Поддержки обращаться в офис, но все же дважды честно пытались решить проблему, переподключая мне ИБ со сменой логина, пароля, учетной записи – результат предсказуемо никакой. Беглый просмотр отзывов на работу системы ДБО РСХБ, размещенных на портале banki.ru, убедил меня в двух моментах: 1) подобная моей проблема далеко не единична и, судя по количеству отзывов за последние полгода, хорошо известна банку; 2) для исправления ошибки в каждом конкретном случае банк требует срок до 30 дней, однако вмешательство портала banki.ru каким-то образом значительно сокращает эти запрашиваемые сроки.ОК, снова пишу в банк по обратной связи: когда будет ответ на мое обращение? Поступает ожидаемое – «обращение находится на рассмотрении в ответственном подразделении банка, …на устранение проблемы может потребоваться 30 дней»! Почему именно 30? По ст. 22 ФЗ «О защите прав потребителей» на ответ по претензии, касающейся предоставления продуктов и услуг ненадлежащего качества, предельный срок ответа определен в 10 дней. Ответа банка пока не получил, а потому гложут меня определенные сомнения: если банк ОБЫЧНО рассматривает заявления своих клиентов и принимает по ним решения СТРОГО в установленные 30 дней, то рассмотрение моих заявлений о присоединении к УКБО и к ДБО непосредственно в день обращения следует расценивать как неожиданную удачу? А сколько дней банк будет рассматривать мое заявление о заказе наличности по окончании срока вклада, если такой удачи больше не подвернется? Вот и призадумался, в чем же причина проблемы: либо с моим личным Поросем как-то не свезло, либо там не все благополучно…	"Оценка:

			3"
466	15.11.2018 15:36	remote	"
Антифрод карту блокнул, а операционисты ничего сделать не могут
"	У меня имеется расходно-пополняемый вклад в Россельхозбанке. Такой вклад удобен тем, что на него можно вносить денежные средства а при необходимости снимать их. Ввиду того что на дворе 21 век и система Samsung Pay ввела безкомиссионные переводы с карты MasterCard на другие карт банка я принял решение не ходить каждый раз к банкомату а просто перекидывать необходимые мне суммы на карту  MasterCard  тарифного плана Капитал и отправлять их на нужную мне карту другого банка прямо в приложении Samsung Pay Переводы.Всё было прекрасно пока не появилась она - В-ва  Я совершил переводы с вклада на карту MasterCard  а далее через приложение Samsung Pay Переводы перевел их через Токен на карту другого банка. Переводы были совершены 22 и 24 октября.Причём в сам момент перевод Антифродмониторинг не возбудился почему-то. И вот ориентировочно 25 октября звони ОНА !!!  Сотрудник отдела Антифрод мониторинга уточнила - я ли совершал операции? Я ответил утвердительно что операции совершал я, через систему Samsung Pay Переводы и эквайер банк ВТБ, что операции санкционированны. После этого сотрудница сказала что всё хорошо и повесила трубку Какого же было моё удивления что пару дней спустя я узнал что В-ва заблокировала карту.Я обратился на горячую линию с целью разблокировки карты, но оказалось что у себя они её вообще не видят! В итоге я пошёл в отделение но мне сказали что ничем помочь не могут, ибо на карте стоит техническая блокировка, а они её снять не в состоянии , максимум что они смогли это написать вопрос этой В-вой с просьбой снять блокировку. Но вот прошло уже более 4х ней и карта до сих пор в блоке!По информации операционистов дата блокировки 25.10.2018 с формулировкой - До выяснения причин. ОДТИ тут возникают вопросы к банку:1) Почему если ваш сотрудник антифродмониторинга звонит мне и уточнят я ли проводи операции и санкционию ли я их проведение и я как держатель карты подтверждаю согласие с их осуществлением то ваш сотрудник В-ва всё равно блочит карту ? 2) Почему в колл центре ваши сотрудники видят отдельно физический пластик отдельно Токены карты в системе Samsung Pay, но В-ва почему то не посмотрела что ВСЁ операции были совершены не через физический пластик, а через Токен в системе Samsung Pay ?3) Почему В-ва заблокировала сам пластик а не Токен в системе Samsung Pay? 4) Почему операционисты в офисе не могут разблокировать карту при моём обращении в офис ? 5) И наконец как мне разблокировать данную карту, если В-ва не отписалась до сих пор ?	Без оценки
467	13.11.2018 12:35	remote	"

Первое свидание закончилось неудачей, второе - тоже. Быть ли третьему?
"	"6 ноября я приехал в РСХБ в Нижнем Новгороде (Кулибина 3), чтобы открыть вклад. Первое что вызвало некоторое недоумение - то, что сотрудники не использовали в своей работе электронную очередь: клиенты, пришедшие после меня с таким же вопросом, покинули отделение раньше меня. А это странно, не так ли? Получилось это довольно просто. Видимо ""более опытные"", чем я клиенты РСХБ, уже были в курсе, что можно взять талон с номером очереди и просто подойти к свободному окну, чтобы получить обслуживание безо всяких очередей.  Я теперь тоже про это знаю.Конечно, я как и все, хотел оформить вклад с максимальной ставкой. В РСХБ это возможно при оформлении вклада через системы ДБО. И, разумеется, первое, о чем я попросил сотрудника - это оформить мне ДБО, на что, к сожалению, получил отказ с предложением приехать в другой день. Причем отказ по довольно странной причине - нет второго сотрудника с нужным доступом. Хотя наверняка там был руководитель отделения/филиала, который сам должен был выйти в оперзал, если не смог обеспечить своих сотрудников нужными доступами. Но это не так уж и важно - разница в ставке была 0,05%, что мне показалось нерентабельным для повторного визита, так как добраться до отделения пешком я не могу. И я согласился открыть вклад через сотрудника с пониженной ставкой.Отдельная благодарность - хоть и клиентов было 3,5 человека, но вклад спустя час и десять минут моего нахождения в офисе открыть все же удалось.  Через пару дней - 9 ноября, я по счастливому стечению обстоятельств находился рядом с отделением РСХБ и решил зайти, чтобы в очередной раз попытать счастье с ДБО. На этот раз все было довольно быстро. Я подписал заявление на подключение к ДБО спустя всего 52 минуты после того как переступил порог банка. Сотрудник меня заверила, что в течение часа мне поступит смс с временным паролем для доступа. Прошел час, второй, третий - смс нет. Я решил позвонить в call-центр. Там мне сказали, что надо подождать еще целый рабочий день, то есть понедельник 12 ноября. Но и понедельник закончился, а смс нет. То есть трое суток я ждал смс-ку. Сегодня я снова позвонил в call-центр. И конечно же получил рекомендацию СХОДИТЬ в отделение, ну или хотя бы туда позвонить по отдельному номеру.И вот у меня есть ряд вопросов и просьб к РСХБ:1) Нормально ли по вашим стандартам, что оформление двух продуктов - вклада и ДБО уже отняло у меня 2 часа 59 минут включая два личных визита и два звонка в call-центр.2) Нормально ли что меня гоняют из одного канала обслуживания в другой: почему я позвонив в call-центр, должен звонить/ходить куда-то еще?3) Приемлемо ли просить прийти меня в офис банка в третий раз?Ну и наконец,4) Помогите мне дистанционно решить вопрос с дистанционным банковским обслуживанием.И тогда, может быть мой маленький вклад возрастет. Потому что вы же понимаете, что первое впечатление от знакомства уже испорчено."	"Оценка:

			4"
468	13.11.2018 9:51	remote	"
Кто составлял условия акции?
"	"Акция по бесплатному оформлению платежных карт АО «Россельхозбанк», выпускаемых совместно с платежной системой UnionPay International, в течение всего срока действия первой карты к счету. (Действует с 01.10.2018 по 31.12.2018 (включительно)).УРА  !-https://www.rshb.ru/download-file/315144/*4.1. Акция для держателей дебетовых карт АО «Россельхозбанк» (далее – Акция) распространяется на тарифные планы «Персональный»1, «Зарплатный»1,«Амурский тигр»1,2, «Зарплатный 5+»1, «Зарплатный Максимум»1, «Зарплатный Статус»1.*Вопрос к составителям акции:  если  Действует с 01.10.2018 по 31.12.2018 ,  то  как-то  не совсем вяжется с - ""С момента реализации возможности выпуска карты UnionPay Classic"" по  ""Амурский тигр"" .......???????????Реализация НЕ успеет реализоваться до конца акции  (((((((((("	Без оценки
469	12.11.2018 21:13	remote	"
Обслуживание
"	В мае 2018 года хотел сделать рефинансирование ипотеки, заранее позвонил в колл-центр, где мне сообщили список документов и назначили дату и время для встречи. Придя в банк в назначенную дату, подошел к менеджеру, он же меня отправил на получение справки о состоянии счета к другому менеджеру, куда я просидел в очереди около часа и мне сказали что она делается в течении трех рабочих дней. Я заказал справку и ушел, ровно через неделю, а это 5 рабочих дней, я пришел в отделение к менеджеру за справкой и получил ответ, что она ещё не готова и они мне перезвонят. Сейчас ноябрь Россельхоз до меня не может дозвонится, хотя номер не менялся! Переустановил приложение банка, забыл логин и пароль, для восстановления решил позвонить в прекрасный колл-центр банка, где ожидал около часа ответа оператора, робот обещал что мне ответят то через 8 минут, потом почему то более 10 минут. Оператор не смог мне помочь, так как я забыл кодовое слово, для его восстановления мне нужно идти в ближайшее отделение, где опять придется сидеть час и более! Может я мальчик-забыл, но обслуживание в банке просто ужасное!	"Оценка:

			1"
470	12.11.2018 12:00	remote	"
Колл-центр
"	Есть пару вопросов, только можно услышать ответы от оператора. Но увы... время ожидания составляет более 10 минут и так далее... Попробовав ночью набрать, и тоже самое. Потом Автоинформатор предлагает ввести дату иивремя в тоновом режиме для перезвона оператору самому. PS У вас что 1 оператор сидит там на всю страну?????	Без оценки
471	09.11.2018 17:47	remote	"
Несколько месяцев не работает автоплатёж
"	В июле месяце сего года перестала работать функция автоплатёж, т. е. внезапно отключается мобильная связь у меня и жены, а так же домашний интернет. После обращения на горячую линию, оператор составил заявку, через месяц меня уверили, что всё заработало, но внезапное отключение всей связи с внешним миром, убедило меня в обратном. Далее была заведена новая заявка (№3240492), которую рассматривали пару месяцев. Звонить на 8800 мне надоело (тот ещё квест - можно дозваниваться и 40, и 60 минут), и 18.09.2018 я составил заявку уже в интернет банке (№ 36561). После этого поинтересовался у оператора, каков всё-таки срок рассмотрения обращения. На что получил ответ: в соответствии с частью 1 статьи 12 Федерального закона от 02.05.2006 №59-ФЗ «О порядке рассмотрения обращений граждан РФ» обращение рассматривается в течение 30 дней со дня регистрации. Соответственно, сотрудник банка косвенно признал, что Россельхозбанк нарушает действующее законодательство. На что моей заявке был присвоен новый номер (ИД36765). Заявляю, что сотрудники данного банка вместо решения проблем пишут отписки и попросту тратят время своих клиентов впустую!Кроме того, угораздило меня оформить в этом банке кредитную карту. При снятии наличных с которой взимается комиссия и (внимание!) проценты за пользование кредитом. Есть льготный период, но он не очень льготный. Причём ни о каких процентах во время льготного периода мне никто не сообщал и в договоре этого не нашёл. Буду консультироваться с юристом. НИКОМУ не советую иметь дело с этим банком.	Без оценки
